pair_id,gold_label,detector_relationship,topic_similarity,outcome_divergence,significance,confidence_weight,temporal_decay,decision_type_a,decision_type_b,agent_a,agent_b,same_project,same_agent,days_apart,severity,category,scoring_method,len_a,len_b,in_recoded_subset
pair_1060,related_not_contradicting,contradiction,0.7414759743573818,0.40492138078344797,0.1759480400507809,0.8494704172575316,0.6898717827553305,investigation,security,claude-code,codex-mcp-client,t,f,37.125,high,strategic,llm_v2,338,245,f
pair_1061,related_not_contradicting,contradiction,0.7528844858659477,0.35562800241739767,0.15238429059700795,0.800000011920929,0.7114197305454978,architecture,architecture,coder,claude-code,t,f,34.049,high,strategic,llm_v2,858,930,f
pair_1062,related_not_contradicting,contradiction,0.723357965638992,0.37226945233163,0.1736841801245266,0.7799999713897705,0.8269038376534992,architecture,implementation,coder,codex-mcp-client,t,f,19.007,high,strategic,llm_v2,897,272,f
pair_1063,related_not_contradicting,contradiction,0.7571448300987841,0.30372307196310633,0.06415265281891298,0.8270429363682691,0.3373104671003763,conflict_resolution,assessment,staff-reviewer,admin,t,f,108.675,high,assessment,llm_v2,1350,383,t
pair_1064,supersession,contradiction,0.744530598795341,0.3884061545801356,0.21137895757390793,0.7483314765582876,0.9767852314366114,architecture,error_handling,claude-code,coder,t,f,2.349,high,strategic,llm_v2,600,472,f
pair_1065,related_not_contradicting,contradiction,0.7256737751399372,0.3858620554873513,0.1692307078482158,0.7590783705766028,0.7961942783299261,deployment,operations,claude-code,codex-mcp-client,t,f,22.791,critical,factual,llm_v2,2497,205,f
pair_1066,related_not_contradicting,contradiction,0.7166133973697598,0.4097028457292965,0.22743742798759098,0.7799999713897705,0.9931467939154722,architecture,architecture,claude-code,codex-mcp-client,t,f,0.688,high,strategic,llm_v2,1366,353,f
pair_1067,supersession,contradiction,0.778523251804164,0.3947151186148239,0.2501770995075529,0.8199999928474426,0.9928379180846418,architecture,architecture,codex-mcp-client,claude-code,t,f,0.719,high,strategic,llm_v2,226,676,f
pair_1068,related_not_contradicting,contradiction,0.7693374708284131,0.39298486568863633,0.21765721213220077,0.7200000286102295,0.9998798988540396,architecture,assessment,design-partner,reviewer,t,f,0.012,critical,factual,llm_v2,1881,1743,f
pair_1069,related_not_contradicting,contradiction,0.7500780370711666,0.43258439430473206,0.24734819452729312,0.7699350432455755,0.9900961248666177,trade_off,operations,codex-mcp-client,operator,t,f,0.995,high,strategic,llm_v2,150,743,f
pair_1070,related_not_contradicting,contradiction,0.7811425202535448,0.3477128987447158,0.1727337838196605,0.7282856487148697,0.873221568911139,architecture,architecture,codex-mcp-client,claude-code,t,f,13.557,critical,factual,llm_v2,353,710,f
pair_1071,related_not_contradicting,contradiction,0.740438726084555,0.3596606392090753,0.13103454425588038,0.7229107464667951,0.6806425338335711,architecture,architecture,claude-code,architect,t,f,38.472,high,strategic,llm_v2,901,1460,f
pair_1072,related_not_contradicting,contradiction,0.7216420449736362,0.4239661390443634,0.1534494314104469,0.5477225615860172,0.9156967067668,implementation,error_handling,coder,claude-code,t,f,8.807,high,factual,llm_v2,1495,570,f
pair_1073,related_not_contradicting,contradiction,0.7911888424460759,0.39349816624014733,0.2467615430891512,0.8485281325067245,0.9340892300993471,investigation,investigation,claude-code,investigator,t,f,6.818,high,factual,llm_v2,1466,958,f
pair_1074,related_not_contradicting,contradiction,0.7160702811763174,0.3994767899366972,0.22013818904696916,0.7997499427699993,0.9622634068873139,assessment,code_review,codex-mcp-client,claude-code,t,f,3.847,critical,factual,llm_v2,304,1757,f
pair_1075,related_not_contradicting,contradiction,0.7291927205174044,0.30555629739848533,0.16826552842932932,0.7576278672396153,0.9967945386454699,architecture,architecture,codex-mcp-client,claude-code,t,f,0.321,high,strategic,llm_v2,442,1598,f
pair_1076,related_not_contradicting,contradiction,0.7372697423634801,0.40219069443031485,0.18645283874773,0.6648307968473623,0.9458002883995544,trade_off,assessment,codex-mcp-client,claude-code,t,f,5.572,high,strategic,llm_v2,189,330,f
pair_1077,supersession,contradiction,0.8269499426963671,0.3165850552670565,0.18121003924936926,0.7211102472404044,0.9598667684506506,documentation,documentation,cli,doc-sync,t,f,4.096,high,factual,llm_v2,913,851,f
pair_1078,related_not_contradicting,contradiction,0.7768323112588192,0.37487655603356995,0.23185806092576106,0.8197560545874273,0.9712298102889177,architecture,architecture,claude-code,codex-mcp-client,t,f,2.919,high,factual,llm_v2,1277,464,f
pair_1079,related_not_contradicting,contradiction,0.717811696637846,0.40660098477790596,0.21675319389636422,0.768374888602392,0.9665256532981735,trade_off,investigation,codex-mcp-client,claude-code,t,f,3.405,high,factual,llm_v2,349,1136,f
pair_1080,supersession,contradiction,0.7603368303721509,0.3769544342045039,0.2247260498045264,0.784219353647678,0.9998180605207032,trade_off,code_review,codex-mcp-client,claude-code,t,f,0.018,high,factual,llm_v2,233,1200,f
pair_1081,supersession,contradiction,0.7724145813013449,0.3654875476146995,0.216524516572802,0.7997499427699993,0.959024741463113,planning,planning,claude-code,codex-mcp-client,t,f,4.184,high,strategic,llm_v2,1302,483,f
pair_1082,related_not_contradicting,contradiction,0.788299624651133,0.35143756203768295,0.2198073422923186,0.8397618743304525,0.9448144883319536,deployment,architecture,claude-code,codex-mcp-client,t,f,5.677,high,strategic,llm_v2,810,418,f
pair_1083,related_not_contradicting,contradiction,0.7017397901940029,0.34331820302752647,0.1659510085753437,0.7648529130115985,0.9005939761235273,architecture,implementation,codex-mcp-client,claude-code,t,f,10.470,high,strategic,llm_v2,454,1538,f
pair_1084,contradiction,contradiction,0.7248717647798708,0.30591421477823166,0.18695288193095674,0.8899438042526229,0.9473462479471139,review,code_review,admin,senior-engineer,t,f,5.409,critical,factual,llm_v2,386,1014,t
pair_1085,related_not_contradicting,contradiction,0.7745868695107743,0.37556500452122843,0.23967148168484778,0.824621142832438,0.9990946808788345,assessment,documentation,verifier,reviewer,t,f,0.091,high,factual,llm_v2,1683,1871,f
pair_1086,related_not_contradicting,contradiction,0.7169310593436679,0.38970228104530846,0.19734785033832639,0.7120392986392692,0.9920146662038641,architecture,architecture,coder,codex-mcp-client,t,f,0.802,high,strategic,llm_v2,1385,353,f
pair_1087,related_not_contradicting,contradiction,0.7670256879350462,0.39905149171065857,0.26211145116634577,0.8600000143051147,0.995746271647582,operations,operations,codex-mcp-client,claude-code,t,f,0.426,high,strategic,llm_v2,371,1373,f
pair_1088,supersession,contradiction,0.7985633089235221,0.2920511507175394,0.12479216383878462,0.7300684733643238,0.7329180994890913,architecture,architecture,codex-mcp-client,claude-code,t,f,31.072,high,factual,llm_v2,170,643,f
pair_1089,supersession,contradiction,0.7369734379421138,0.31725982624968174,0.15034484274922882,0.7120392986392692,0.9030621791604063,trade_off,architecture,claude-code,codex-mcp-client,t,f,10.196,critical,strategic,llm_v2,1327,319,f
pair_1090,related_not_contradicting,contradiction,0.7235621196381771,0.4555783348430902,0.2647526765572899,0.8190238009686848,0.9806294946990202,security,security,claude-code,codex-mcp-client,t,f,1.956,critical,factual,llm_v2,460,129,f
pair_1091,related_not_contradicting,contradiction,0.7438081119008927,0.3833417392751929,0.16359677610461185,0.7799999713897705,0.7355854579027725,architecture,bug_fix,codex-mcp-client,claude-code,t,f,30.709,high,strategic,llm_v2,278,606,f
pair_1092,related_not_contradicting,contradiction,0.7016684634991859,0.38800960411889607,0.1723174137955561,0.8294576672115889,0.763063198954218,trade_off,deployment,coder,claude-code,t,f,27.041,high,strategic,llm_v2,368,897,f
pair_1093,related_not_contradicting,contradiction,0.7224366874654045,0.36080749560335956,0.2074689476961078,0.800000011920929,0.994919096621263,architecture,error_handling,codex-mcp-client,claude-code,t,f,0.509,high,factual,llm_v2,320,497,f
pair_1094,related_not_contradicting,contradiction,0.7154851124342222,0.4387062717276955,0.23071984899990478,0.8284925896492185,0.8872007205921693,assessment,trade_off,reviewer,codex-mcp-client,t,f,11.968,critical,factual,llm_v2,800,250,f
pair_1095,related_not_contradicting,contradiction,0.8294388561398095,0.2410675537943343,0.10218969503640915,0.7694153731573616,0.6642370653173637,deployment,deployment,codex-mcp-client,coder,t,f,40.912,high,strategic,llm_v2,372,1203,f
pair_1096,related_not_contradicting,contradiction,0.7035477689071286,0.32825495816622086,0.17687085876692316,0.7776888871199334,0.9847942554162838,architecture,planning,codex-mcp-client,claude-code,t,f,1.532,high,strategic,llm_v2,464,738,f
pair_1097,supersession,contradiction,0.7316709255769832,0.39638220689372716,0.240937519887575,0.8397618743304525,0.9892779584916129,operations,planning,codex-mcp-client,planner,t,f,1.078,high,strategic,llm_v2,371,899,f
pair_1098,related_not_contradicting,contradiction,0.789084684582282,0.3956429240290158,0.2381778589532369,0.7997499427699993,0.953938006547651,operational,investigation,claude-code,investigator,t,f,4.716,critical,factual,llm_v2,872,1387,f
pair_1099,related_not_contradicting,contradiction,0.7411147692274631,0.41378147311494284,0.13835424183383171,0.7997499427699993,0.5641333198655936,code_review,trade_off,claude-code,operator,t,f,57.246,critical,factual,llm_v2,513,436,f
pair_1100,related_not_contradicting,contradiction,0.7180665658243702,0.3769341253440368,0.10449177250810257,0.5865151411924892,0.6582224711076685,code_review,architecture,codex-coder,claude-code,t,f,41.821,high,strategic,llm_v2,507,453,f
pair_1101,related_not_contradicting,contradiction,0.704871647345009,0.43661214501563217,0.1696825785418141,0.7858116629330666,0.7016377237147537,security,security,security-auditor,claude-code,t,f,35.434,critical,strategic,llm_v2,406,1383,f
pair_1102,related_not_contradicting,contradiction,0.7980571067124975,0.3613040700321021,0.1410460852615875,0.8625543558573627,0.5671105687350226,error_handling,deployment,investigator,claude-code,t,f,56.720,high,factual,llm_v2,1891,1079,f
pair_1103,supersession,contradiction,0.7638289240187693,0.3748608404269099,0.2083123976912469,0.7493997609531331,0.9708125749516556,architecture,architecture,codex-mcp-client,coder,t,f,2.962,critical,strategic,llm_v2,359,1816,f
pair_1104,related_not_contradicting,contradiction,0.7124499836628507,0.3325563295291132,0.1838091783371545,0.784219353647678,0.9892590652247135,architecture,architecture,reviewer,coder,t,f,1.080,high,strategic,llm_v2,695,1691,f
pair_1105,related_not_contradicting,contradiction,0.7538783500149429,0.38062915013211485,0.21262810771644958,0.8148619493772736,0.9093547067592309,operational_recovery,investigation,claude-code,operator,t,f,9.502,critical,factual,llm_v2,440,982,f
pair_1106,related_not_contradicting,contradiction,0.7010144916552987,0.3121155718130594,0.17679093557554398,0.814616472523033,0.9918919683648272,code_review,architecture,codex-mcp-client,coder,t,f,0.814,high,strategic,llm_v2,531,893,f
pair_1107,related_not_contradicting,contradiction,0.7103654311723355,0.38764088385134576,0.23255344469352165,0.8549853990936603,0.987762841665873,trade_off,assessment,codex-mcp-client,reviewer,t,f,1.231,high,strategic,llm_v2,327,1102,f
pair_1108,related_not_contradicting,contradiction,0.7025008289103322,0.35554722559482255,0.17238537367556578,0.7937253809287361,0.8695328854833762,investigation,trade_off,claude-code,codex-mcp-client,t,f,13.980,high,strategic,llm_v2,596,472,f
pair_1109,supersession,contradiction,0.7453095426882845,0.3722516107787389,0.21739658686970256,0.784219353647678,0.9991757792559804,architecture,design,claude-code,codex-mcp-client,t,f,0.082,high,strategic,llm_v2,2545,277,f
pair_1110,related_not_contradicting,contradiction,0.7303748407719978,0.3217303128086092,0.057790445152072226,0.5656854333786078,0.4347536714924622,architecture,implementation,claude-code,coder,t,f,83.298,high,strategic,llm_v2,453,414,f
pair_1111,related_not_contradicting,contradiction,0.7233664948064308,0.3624397542403852,0.18094710191027627,0.7397296904121932,0.9330058464926981,code_review,code_review,codex-reviewer,codex-mcp-client,t,f,6.934,high,assessment,llm_v2,425,249,f
pair_1112,supersession,supersession,0.7690991233887746,0.35392847202555844,0.21323937578490976,0.8546344138610773,0.9166197452411582,operations,deployment,codex-mcp-client,claude-code,t,f,8.706,critical,strategic,llm_v2,181,635,f
pair_1113,related_not_contradicting,contradiction,0.7724955057792059,0.36285862136442804,0.1933689686799541,0.7120392986392692,0.968834085093278,architecture,trade_off,codex-mcp-client,claude-code,t,f,3.166,high,strategic,llm_v2,278,1327,f
pair_1114,related_not_contradicting,supersession,0.7053718722860728,0.3470169007464614,0.17896769861685846,0.758946659173919,0.9633733664511749,code_review,architecture,claude-code,claude-code,t,t,3.731,high,strategic,llm_v2,1201,848,f
pair_1115,supersession,contradiction,0.7389973448959646,0.3832323043045044,0.22249221345186487,0.7997499427699993,0.982325935218696,planning,deployment,codex-mcp-client,claude-code,t,f,1.783,high,strategic,llm_v2,410,366,f
pair_1116,related_not_contradicting,contradiction,0.8049464728613386,0.35318238694049797,0.210470485027455,0.7997499427699993,0.925701452418816,investigation,trade_off,claude-code,codex-mcp-client,t,f,7.720,high,strategic,llm_v2,1396,223,f
pair_1117,related_not_contradicting,contradiction,0.7808671661297811,0.27300453066877683,0.14120503445220614,0.7889866839706641,0.8395247249055933,operational_recovery,investigation,claude-code,investigator,t,f,17.492,high,factual,llm_v2,440,2066,f
pair_1118,related_not_contradicting,contradiction,0.7261305110130725,0.3653223411024944,0.19583692790697768,0.784219353647678,0.9413824857260655,security,implementation,coder,claude-code,t,f,6.041,high,strategic,llm_v2,863,1006,f
pair_1119,related_not_contradicting,contradiction,0.7404629887828672,0.385610904737811,0.22097513063851307,0.8199999928474426,0.9437932961432957,architecture,investigation,codex-mcp-client,investigator,t,f,5.785,high,strategic,llm_v2,164,910,f
pair_1120,related_not_contradicting,contradiction,0.711355143048275,0.37324510611895245,0.20353984874136766,0.768374920407054,0.9976901130008266,planning,trade_off,planner,codex-mcp-client,t,f,0.231,high,strategic,llm_v2,899,372,f
pair_1121,related_not_contradicting,contradiction,0.7222385138941109,0.3898258453878989,0.15446948839233635,0.6841052561050169,0.8019891776501733,trade_off,investigation,codex-mcp-client,claude-code,t,f,22.066,high,strategic,llm_v2,173,1463,f
pair_1122,related_not_contradicting,contradiction,0.7403378044013907,0.3370091651817738,0.1337563611571017,0.7483314765582876,0.7163888101541127,architecture,architecture,claude-code,reviewer,t,f,33.353,high,strategic,llm_v2,893,2223,f
pair_1123,related_not_contradicting,contradiction,0.7009929271703363,0.4061510096942199,0.14581154704077126,0.7099295820319727,0.7213988926403037,code_review,architecture,reviewer,claude-code,t,f,32.656,critical,strategic,llm_v2,1225,893,f
pair_1124,related_not_contradicting,contradiction,0.7149382566515452,0.3921980508173739,0.21879249151488486,0.7899366977233939,0.9877934813714543,architecture,architecture,coder,codex-mcp-client,t,f,1.228,high,strategic,llm_v2,984,569,f
pair_1125,related_not_contradicting,contradiction,0.8017619511291253,0.3626897076124286,0.25489479262973325,0.8843076592003573,0.9912356267071661,deployment,investigation,operator,investigator,t,f,0.880,high,strategic,llm_v2,540,613,f
pair_1126,related_not_contradicting,contradiction,0.7733369591820958,0.3178557899926804,0.16615528510011449,0.7200000286102295,0.9388209080739325,planning,architecture,planner,claude-code,t,f,6.313,high,strategic,llm_v2,672,1563,f
pair_1127,supersession,contradiction,0.7558127949223937,0.3945193636643689,0.2344228541548006,0.8099382717547775,0.9706562708401969,architecture,architecture,claude-code,coder,t,f,2.978,critical,strategic,llm_v2,1765,388,f
pair_1128,related_not_contradicting,contradiction,0.7161613583794615,0.46031635574842655,0.25338804570564716,0.784219353647678,0.9801245678807113,code_review,code_review,lost-content-auditor,reviewer,t,f,2.008,high,factual,llm_v2,289,1927,f
pair_1129,supersession,contradiction,0.8288039212298197,0.31867875450505945,0.18879032022917316,0.7493997609531331,0.9538086674229544,operational,investigation,claude-code,investigator,t,f,4.729,critical,factual,llm_v2,872,1805,f
pair_1130,related_not_contradicting,contradiction,0.7450124047268774,0.27848565637312317,0.14017366406714776,0.7099295526464867,0.9516666169543744,code_review,code_review,claude-code,reviewer,t,f,4.954,critical,factual,llm_v2,1184,1332,f
pair_1131,related_not_contradicting,contradiction,0.7420349453203084,0.4119624002970852,0.14087631563513495,0.8199999928474426,0.5620076122914144,implementation,trade_off,claude-code,operator,t,f,57.624,critical,strategic,llm_v2,2601,436,f
pair_1132,related_not_contradicting,contradiction,0.7090132844096223,0.35905307889764837,0.16990807242552,0.8199999928474426,0.8139301511643008,deployment,trade_off,claude-code,codex-mcp-client,t,f,20.588,high,strategic,llm_v2,1051,476,f
pair_1133,related_not_contradicting,contradiction,0.7104050563114879,0.31817263744417534,0.14891082081418724,0.6708204065779405,0.9820896183282928,architecture,architecture,claude-code,coder,t,f,1.807,critical,factual,llm_v2,573,1209,f
pair_1134,related_not_contradicting,contradiction,0.7471143093905132,0.39380561716395324,0.20410398084138054,0.8099382717547775,0.856506362082253,architecture,deployment,operator,claude-code,t,f,15.489,high,strategic,llm_v2,611,276,f
pair_1135,related_not_contradicting,contradiction,0.7097306639888071,0.3998296485731182,0.2061238833617307,0.7597367874909636,0.9560851996760382,investigation,debugging,investigator,claude-code,t,f,4.491,high,factual,llm_v2,1521,1376,f
pair_1136,related_not_contradicting,contradiction,0.7117338060494246,0.3850864462420217,0.20285009499787401,0.7799999713897705,0.9488658160721689,architecture,architecture,claude-code,codex-mcp-client,t,f,5.249,high,strategic,llm_v2,1294,270,f
pair_1137,related_not_contradicting,contradiction,0.7205698721002307,0.40941189180803395,0.21457753010501546,0.7789736853881759,0.9337377177790744,deployment,deployment,claude-code,codex-mcp-client,t,f,6.856,critical,factual,llm_v2,294,212,f
pair_1138,contradiction,contradiction,0.7418832248370001,0.3905266305194396,0.23302885759584965,0.8249848364534654,0.9749392041280728,investigation,deployment,investigator,claude-code,t,f,2.538,high,factual,llm_v2,1387,635,f
pair_1139,supersession,contradiction,0.7357528793822617,0.47198345581470813,0.25517554374942064,0.7348469374350499,0.99996181036003,planning,implementation,a34ed286b366bbe3a,claude-code,t,f,0.004,high,strategic,llm_v2,282,360,f
pair_1140,related_not_contradicting,contradiction,0.7400592943926694,0.4040092000698856,0.20884454016486392,0.7014271275469668,0.9958244740994586,documentation,architecture,coder,claude-code,t,f,0.418,critical,strategic,llm_v2,198,1098,f
pair_1141,related_not_contradicting,contradiction,0.7283876828969045,0.3235754696018597,0.10423218832387539,0.5656854333786078,0.7817874181637776,deployment,planning,operator,claude-code,t,f,24.617,high,strategic,llm_v2,1133,1432,f
pair_1142,supersession,contradiction,0.7592415466227497,0.386959224070643,0.19201899853056995,0.784219353647678,0.8334153125370825,investigation,trade_off,claude-code,codex-mcp-client,t,f,18.222,high,factual,llm_v2,1070,174,f
pair_1143,related_not_contradicting,contradiction,0.7282686331283249,0.3896387297837802,0.17347474560777332,0.7997499427699993,0.7644134459450811,investigation,design,claude-code,codex-mcp-client,t,f,26.865,high,strategic,llm_v2,1119,323,f
pair_1144,related_not_contradicting,contradiction,0.7879639435421466,0.39918876001175263,0.1594015124532978,0.7197221671271719,0.7041138863654244,assessment,testing,claude-code,coder,t,f,35.082,high,factual,llm_v2,1834,1534,f
pair_1145,related_not_contradicting,contradiction,0.8190473284949021,0.34303642739842155,0.22624079604607175,0.8099382717547775,0.9941908467793503,code_review,code_review,claude-code,codex-mcp-client,t,f,0.583,high,factual,llm_v2,1580,270,f
pair_1146,related_not_contradicting,contradiction,0.7989400837105735,0.43482150913633677,0.2634243619679742,0.7799999713897705,0.9721563568177305,code_review,code_review,claude-code,reviewer,t,f,2.824,high,factual,llm_v2,1566,137,f
pair_1147,supersession,contradiction,0.7020905847283364,0.3742547524407215,0.1866599079838856,0.7389181082329186,0.9613781885686532,deployment,trade_off,claude-code,coder,t,f,3.939,critical,factual,llm_v2,320,357,f
pair_1148,related_not_contradicting,contradiction,0.7364738891823335,0.37062041223351483,0.18593424988537935,0.8199999928474426,0.8307280188407881,code_review,design,codex-coder,codex-mcp-client,t,f,18.545,high,factual,llm_v2,229,321,f
pair_1149,related_not_contradicting,contradiction,0.7841905080432305,0.3600361508210068,0.21044424195913536,0.7648529130115985,0.9745215136121519,code_review,code_review,security-auditor,reviewer,t,f,2.581,high,assessment,llm_v2,760,2027,f
pair_1150,unrelated,contradiction,0.7154396880206633,0.33318988603634714,0.1623197312032449,0.799999982118606,0.8511703743463404,deployment,code_review,claude-code,reviewer,t,f,16.114,critical,factual,llm_v2,973,1355,f
pair_1151,related_not_contradicting,contradiction,0.7472109649483062,0.29615941818113756,0.15024862188129467,0.7997499427699993,0.8489605213676283,architecture,investigation,planner,claude-code,t,f,16.374,critical,strategic,llm_v2,686,1396,f
pair_1152,related_not_contradicting,contradiction,0.7531015729280188,0.3733838377581148,0.20975649997002396,0.784219353647678,0.951193342235534,assessment,investigation,reviewer,investigator,t,f,5.004,high,strategic,llm_v2,754,910,f
pair_1153,related_not_contradicting,contradiction,0.8155392757307738,0.356950667235042,0.17477259218916436,0.8785783917303982,0.68334454299158,error_handling,deployment,investigator,operator,t,f,38.076,critical,factual,llm_v2,1891,1679,f
pair_1154,related_not_contradicting,contradiction,0.7280208337421608,0.30270464978452716,0.15721889563635438,0.8215838253754796,0.8683403071710003,operational_recovery,operations,claude-code,operator,t,f,14.117,critical,factual,llm_v2,743,1960,f
pair_1155,related_not_contradicting,contradiction,0.7706855919365974,0.39697145417273605,0.23447564462837406,0.7899366977233939,0.9702171124343762,investigation,operational_recovery,investigator,claude-code,t,f,3.024,high,factual,llm_v2,2923,1102,f
pair_1156,related_not_contradicting,contradiction,0.7329780827999298,0.3375422140286096,0.18410392241348023,0.7493997609531331,0.9929569221832167,code_review,code_review,reviewer,coder,t,f,0.707,high,assessment,llm_v2,3158,579,f
pair_1157,related_not_contradicting,contradiction,0.7840800952978778,0.34966187717363895,0.1848794620242144,0.6745368600470222,0.9997105340276667,architecture,strategic,design-architect,strategy-advisor,t,f,0.029,high,strategic,llm_v2,1296,581,f
pair_1158,related_not_contradicting,contradiction,0.7282424683099775,0.3508339662399831,0.125521157359616,0.8449852056308577,0.5814203052512482,trade_off,deployment,codex-mcp-client,claude-code,t,f,54.228,high,factual,llm_v2,472,1262,f
pair_1159,related_not_contradicting,contradiction,0.7406435597330459,0.2913546983631584,0.1568165028692301,0.7483314765582876,0.9711056363949513,code_review,architecture,reviewer,claude-code,t,f,2.932,critical,strategic,llm_v2,1361,1070,f
pair_1160,related_not_contradicting,contradiction,0.7002376470966506,0.366163514530376,0.15949031489553703,0.8048602437347558,0.772846626568646,code_review,testing,reviewer,codex-mcp-client,t,f,25.767,high,factual,llm_v2,1435,404,f
pair_1161,related_not_contradicting,contradiction,0.7586329107992399,0.27007780445165785,0.15296561896485497,0.7493997609531331,0.9962302036359634,code_review,architecture,reviewer,coder,t,f,0.378,critical,factual,llm_v2,2136,1896,f
pair_1162,related_not_contradicting,contradiction,0.7074751351845591,0.493918084684544,0.26169826676114427,0.8094442263127793,0.9252259559697222,trade_off,data_migration,codex-mcp-client,coder,t,f,7.772,high,strategic,llm_v2,259,144,f
pair_1163,supersession,contradiction,0.72777455930101,0.33226507977051123,0.14301636728247918,0.7889866839706641,0.7496084932527487,trade_off,architecture,codex-coder,claude-code,t,f,28.820,high,strategic,llm_v2,236,1366,f
pair_1164,supersession,contradiction,0.8449111758476012,0.3777901800151956,0.2598723785078178,0.8142481159191917,0.9998656286664837,assessment,assessment,reviewer,reviewer,t,t,0.013,high,factual,llm_v2,1280,1102,f
pair_1165,related_not_contradicting,contradiction,0.7055562150008853,0.4523368617045027,0.18472683852006191,0.7282856167963344,0.7947575499943857,code_review,design,claude-code,codex-mcp-client,t,f,22.972,critical,factual,llm_v2,2964,174,f
pair_1166,related_not_contradicting,contradiction,0.780952932302199,0.34127798905540185,0.21807662953859505,0.829939740274254,0.985892191236432,architecture,planning,claude-code,codex-mcp-client,t,f,1.421,high,strategic,llm_v2,812,483,f
pair_1167,supersession,contradiction,0.7623262611211237,0.33378114535690684,0.20850209141630183,0.8199999928474426,0.9992953937090869,assessment,trade_off,codex-mcp-client,codex-coder,t,f,0.070,high,factual,llm_v2,387,349,f
pair_1168,supersession,contradiction,0.7625911000587664,0.30559360134573255,0.17316353508893467,0.8284925896492185,0.896874809049838,operational,operations,claude-code,codex-mcp-client,t,f,10.884,high,factual,llm_v2,872,181,f
pair_1169,supersession,contradiction,0.7942411424720844,0.3147353798103648,0.17685362203472413,0.7499333304972747,0.9433945375003272,deployment,deployment,codex-mcp-client,coder,t,f,5.827,high,strategic,llm_v2,208,1203,f
pair_1170,related_not_contradicting,contradiction,0.7566185628847613,0.3923854507033284,0.18892005135565867,0.6499999761581421,0.978982269765771,documentation,code_review,cli,coder,t,f,2.124,high,factual,llm_v2,913,2219,f
pair_1171,related_not_contradicting,contradiction,0.7183252617567045,0.3957603041605291,0.16624062802690548,0.6480740771985428,0.9023170210568567,architecture,architecture,architect,planner,t,f,10.279,critical,strategic,llm_v2,1413,1936,f
pair_1172,supersession,contradiction,0.7831395969640104,0.29264052858008305,0.17033625059478863,0.8246211121129066,0.9013199378870896,deployment,deployment,claude-code,deployment-operator,t,f,10.389,high,factual,llm_v2,1226,394,f
pair_1173,related_not_contradicting,contradiction,0.75395051704819,0.3167640265203896,0.15723297209740122,0.8246211121129066,0.798381520350937,code_review,code_review,claude-code,reviewer,t,f,22.517,high,factual,llm_v2,655,138,t
pair_1174,related_not_contradicting,contradiction,0.7090206678432027,0.391976903752427,0.147422671728758,0.6599242341920777,0.803805229670262,investigation,trade_off,claude-code,codex-mcp-client,t,f,21.840,high,strategic,llm_v2,668,165,f
pair_1175,related_not_contradicting,contradiction,0.7171574647700613,0.3716354939587403,0.20843228706411546,0.7997499427699993,0.9778653721884152,assessment,code_review,codex-mcp-client,claude-code,t,f,2.238,high,factual,llm_v2,304,1595,f
pair_1176,related_not_contradicting,contradiction,0.7161027308997628,0.3884098361886561,0.18279790909202165,0.7028513183321955,0.9350658808735423,planning,architecture,claude-code,coder,t,f,6.714,high,strategic,llm_v2,1282,1385,f
pair_1177,related_not_contradicting,contradiction,0.7011315108748265,0.4042428696426469,0.18238091141426505,0.8046116847497652,0.7997443715194182,investigation,operations,reviewer,agent-one,t,f,22.346,high,strategic,llm_v2,2500,437,f
pair_1178,supersession,contradiction,0.7061998627704923,0.3703004104850357,0.1830141789106577,0.7049823122308253,0.9927152524574744,investigation,assessment,investigator,claude-code,t,f,0.731,critical,factual,llm_v2,1104,2130,f
pair_1179,related_not_contradicting,contradiction,0.7005764980216869,0.3279825633346064,0.1382722599098982,0.7597367874909636,0.7920736851120433,operational,trade_off,claude-code,codex-mcp-client,t,f,23.310,high,strategic,llm_v2,872,207,f
pair_1180,related_not_contradicting,contradiction,0.7518584337060125,0.35030377617450836,0.189197902220049,0.724568831139805,0.9914156591473122,documentation,code_review,editor,claude-code,t,f,0.862,high,factual,llm_v2,1638,987,f
pair_1181,related_not_contradicting,contradiction,0.7169661767633643,0.44710587338658436,0.2418567786388959,0.7694153731573616,0.9805920356573248,trade_off,trade_off,analyst,codex-mcp-client,t,f,1.960,critical,factual,llm_v2,821,259,f
pair_1182,related_not_contradicting,contradiction,0.7041402233142485,0.35949946609143935,0.19287784911573078,0.7959899633436179,0.9572323321058134,feature_scope,architecture,investigator,claude-code,t,f,4.371,critical,strategic,llm_v2,655,1940,f
pair_1183,related_not_contradicting,contradiction,0.7007501368769259,0.39911609367162526,0.20539814007949397,0.793725409840231,0.9252600080162671,trade_off,database,codex-mcp-client,claude-code,t,f,7.768,high,factual,llm_v2,225,700,f
pair_1184,supersession,contradiction,0.8307853812968887,0.39179947663390946,0.24997952975037221,0.768374920407054,0.999490264171741,security,security,security-auditor,coder,t,f,0.051,critical,strategic,llm_v2,542,376,f
pair_1185,supersession,contradiction,0.7423042511660111,0.3146391283080462,0.166340515395461,0.829939740274254,0.8581373488736515,architecture,documentation,reviewer,claude-code,t,f,15.299,critical,strategic,llm_v2,2482,1438,f
pair_1186,related_not_contradicting,contradiction,0.7432158201457076,0.3481306785867908,0.21029884979057503,0.8190238009686848,0.9923917211752031,architecture,architecture,claude-code,codex-mcp-client,t,f,0.764,high,factual,llm_v2,522,442,f
